timestamp,Average
2020-04-06T10:30:00,14.62670833
2020-04-06T10:40:00,14.56729537
2020-04-06T10:50:00,14.65524537
2020-04-06T11:00:00,14.57305463
2020-04-06T11:10:00,14.58404537
2020-04-06T11:20:00,14.58264722
2020-04-06T11:30:00,14.61379352
2020-04-06T11:40:00,14.62747407
2020-04-06T11:50:00,14.66601389
2020-04-06T12:00:00,14.60263796
2020-04-06T12:10:00,14.58657778
2020-04-06T12:20:00,14.7014287
2020-04-06T12:30:00,14.66844722
2020-04-06T12:40:00,14.68580833
2020-04-06T12:50:00,14.57167315
2020-04-06T13:00:00,14.52231019
2020-04-06T13:10:00,14.60345556
2020-04-06T13:20:00,14.53336944
2020-04-06T13:30:00,14.6797963
2020-04-06T13:40:00,14.53693796
2020-04-06T13:50:00,14.57906574
2020-04-06T14:00:00,14.61661204
2020-04-06T14:10:00,14.59459444
2020-04-06T14:20:00,14.67146389
2020-04-06T14:30:00,14.57346759
2020-04-06T14:40:00,14.98498519
2020-04-06T14:50:00,14.58685185
2020-04-06T15:00:00,14.49130278
2020-04-06T15:10:00,14.58241759
2020-04-06T15:20:00,14.67839815
2020-04-06T15:30:00,14.51401019
2020-04-06T15:40:00,14.64217685
2020-04-06T15:50:00,14.51545556
2020-04-06T16:00:00,14.66303241
2020-04-06T16:10:00,14.75894352
2020-04-06T16:20:00,14.64714352
2020-04-06T16:30:00,14.5281
2020-04-06T16:40:00,14.61956759
2020-04-06T16:50:00,14.66283889
2020-04-06T17:00:00,14.4612787
2020-04-06T17:10:00,15.65792593
2020-04-06T17:20:00,14.66433889
2020-04-06T17:30:00,14.55881852
2020-04-06T17:40:00,14.7334
2020-04-06T17:50:00,14.74073704
2020-04-06T18:00:00,14.63135
2020-04-06T18:10:00,14.49721111
2020-04-06T18:20:00,14.59111204
2020-04-06T18:30:00,14.63327963
2020-04-06T18:40:00,14.54708426
2020-04-06T18:50:00,14.56625833
2020-04-06T19:00:00,14.59201204
2020-04-06T19:10:00,14.61984074
2020-04-06T19:20:00,14.57531944
2020-04-06T19:30:00,14.68171574
2020-04-06T19:40:00,14.63243241
2020-04-06T19:50:00,14.58500463
2020-04-06T20:00:00,14.56255
2020-04-06T20:10:00,14.63521204
2020-04-06T20:20:00,14.57985093
2020-04-06T20:30:00,14.59789815
2020-04-06T20:40:00,14.64014537
2020-04-06T20:50:00,14.58068148
2020-04-06T21:00:00,14.60708241
2020-04-06T21:10:00,14.6537287
2020-04-06T21:20:00,14.72288981
2020-04-06T21:30:00,14.60138056
2020-04-06T21:40:00,14.58631019
2020-04-06T21:50:00,14.6521963
2020-04-06T22:00:00,14.55707222
2020-04-06T22:10:00,15.27015278
2020-04-06T22:20:00,14.59389907
2020-04-06T22:30:00,14.66688519
2020-04-06T22:40:00,14.64158148
2020-04-06T22:50:00,14.56312037
2020-04-06T23:00:00,14.54199259
2020-04-06T23:10:00,14.57513704
2020-04-06T23:20:00,14.48097407
2020-04-06T23:30:00,14.659175
2020-04-06T23:40:00,14.56291481
2020-04-06T23:50:00,14.67937778
2020-04-07T00:00:00,14.61176852
2020-04-07T00:10:00,14.5111287
2020-04-07T00:20:00,14.55107778
2020-04-07T00:30:00,14.615325
2020-04-07T00:40:00,14.69741111
2020-04-07T00:50:00,14.58336667
2020-04-07T01:00:00,14.62725741
2020-04-07T01:10:00,14.64209259
2020-04-07T01:20:00,14.69012963
2020-04-07T01:30:00,14.6248537
2020-04-07T01:40:00,15.27379167
2020-04-07T01:50:00,14.626125
2020-04-07T02:00:00,14.56302407
2020-04-07T02:10:00,14.65107315
2020-04-07T02:20:00,14.52412963
2020-04-07T02:30:00,14.4777213
2020-04-07T02:40:00,14.60096481
2020-04-07T02:50:00,15.25300185
2020-04-07T03:00:00,14.65343889
2020-04-07T03:10:00,14.58983704
2020-04-07T03:20:00,14.56838241
2020-04-07T03:30:00,14.56766852
2020-04-07T03:40:00,14.58583241
2020-04-07T03:50:00,14.61377593
2020-04-07T04:00:00,14.59601481
2020-04-07T04:10:00,14.60296481
2020-04-07T04:20:00,14.60126574
2020-04-07T04:30:00,14.73014444
2020-04-07T04:40:00,14.56016574
2020-04-07T04:50:00,14.61685741
2020-04-07T05:00:00,14.60180556
2020-04-07T05:10:00,15.1300287
2020-04-07T05:20:00,14.72389074
2020-04-07T05:30:00,14.58937963
2020-04-07T05:40:00,15.36648981
2020-04-07T05:50:00,14.58115833
2020-04-07T06:00:00,14.5904787
2020-04-07T06:10:00,14.53201296
2020-04-07T06:20:00,15.22885833
2020-04-07T06:30:00,14.53282593
2020-04-07T06:40:00,14.48634537
2020-04-07T06:50:00,14.49096389
2020-04-07T07:00:00,14.63062315
2020-04-07T07:10:00,14.67599352
2020-04-07T07:20:00,14.62631389
2020-04-07T07:30:00,14.62684444
2020-04-07T07:40:00,14.66891574
2020-04-07T07:50:00,14.52270926
2020-04-07T08:00:00,14.49032315
2020-04-07T08:10:00,14.6389037
2020-04-07T08:20:00,14.51671204
2020-04-07T08:30:00,14.60728148
2020-04-07T08:40:00,14.67393704
2020-04-07T08:50:00,14.70140093
2020-04-07T09:00:00,14.51227778
2020-04-07T09:10:00,14.59443056
2020-04-07T09:20:00,14.56898241
2020-04-07T09:30:00,14.6021787
2020-04-07T09:40:00,14.67898519
2020-04-07T09:50:00,14.61096389
2020-04-07T10:00:00,14.70685463
2020-04-07T10:10:00,14.51208796
2020-04-07T10:20:00,14.63633333
2020-04-07T10:30:00,14.59360278
2020-04-07T10:40:00,14.6002537
2020-04-07T10:50:00,15.09673704
2020-04-07T11:00:00,14.62908519
2020-04-07T11:10:00,14.56618611
2020-04-07T11:20:00,14.62453704
2020-04-07T11:30:00,15.25463889
2020-04-07T11:40:00,14.58557778
2020-04-07T11:50:00,14.54843889
2020-04-07T12:00:00,14.69467593
2020-04-07T12:10:00,14.52743796
2020-04-07T12:20:00,14.54382685
2020-04-07T12:30:00,14.57749074
2020-04-07T12:40:00,14.63841944
2020-04-07T12:50:00,14.62122593
2020-04-07T13:00:00,14.51799722
2020-04-07T13:10:00,14.54327037
2020-04-07T13:20:00,14.68074259
2020-04-07T13:30:00,14.57658704
2020-04-07T13:40:00,15.36307593
2020-04-07T13:50:00,14.60819444
2020-04-07T14:00:00,14.54966019
2020-04-07T14:10:00,14.726925
2020-04-07T14:20:00,14.59951852
2020-04-07T14:30:00,14.73249537
2020-04-07T14:40:00,14.61118333
2020-04-07T14:50:00,14.66859537
2020-04-07T15:00:00,14.47741019
2020-04-07T15:10:00,14.63223148
2020-04-07T15:20:00,14.68462037
2020-04-07T15:30:00,14.57321667
2020-04-07T15:40:00,14.62618889
2020-04-07T15:50:00,14.56238889
2020-04-07T16:00:00,14.64710278
2020-04-07T16:10:00,14.63391852
2020-04-07T16:20:00,14.57073241
2020-04-07T16:30:00,14.67526574
2020-04-07T16:40:00,14.5120287
2020-04-07T16:50:00,14.72348611
2020-04-07T17:00:00,14.53031019
2020-04-07T17:10:00,14.61178426
2020-04-07T17:20:00,14.61816667
2020-04-07T17:30:00,15.12982963
2020-04-07T17:40:00,14.61729352
2020-04-07T17:50:00,15.32747685
2020-04-07T18:00:00,14.60576481
2020-04-07T18:10:00,14.47353056
2020-04-07T18:20:00,15.53346019
2020-04-07T18:30:00,14.59542315
2020-04-07T18:40:00,14.63900833
2020-04-07T18:50:00,14.6007537
2020-04-07T19:00:00,14.66720185
2020-04-07T19:10:00,14.57024444
2020-04-07T19:20:00,14.65714259
2020-04-07T19:30:00,14.64959815
2020-04-07T19:40:00,14.58873148
2020-04-07T19:50:00,14.63926296
2020-04-07T20:00:00,14.56841481
2020-04-07T20:10:00,14.61773981
2020-04-07T20:20:00,14.63675741
2020-04-07T20:30:00,14.55666667
2020-04-07T20:40:00,14.68492778
2020-04-07T20:50:00,14.60137778
2020-04-07T21:00:00,14.66245
2020-04-07T21:10:00,14.60104722
2020-04-07T21:20:00,14.66886852
2020-04-07T21:30:00,14.67071574
2020-04-07T21:40:00,14.58933796
2020-04-07T21:50:00,14.69296944
2020-04-07T22:00:00,15.33975185
2020-04-07T22:10:00,14.68389815
2020-04-07T22:20:00,16.517725
2020-04-07T22:30:00,14.58232593
2020-04-07T22:40:00,14.51360741
2020-04-07T22:50:00,14.68680926
2020-04-07T23:00:00,14.60894074
2020-04-07T23:10:00,14.66062222
2020-04-07T23:20:00,14.56357685
2020-04-07T23:30:00,14.53616944
2020-04-07T23:40:00,14.58493611
2020-04-07T23:50:00,14.64833519
2020-04-08T00:00:00,14.52361667
2020-04-08T00:10:00,14.58306667
2020-04-08T00:20:00,14.540275
2020-04-08T00:30:00,14.51158333
2020-04-08T00:40:00,14.6192713
2020-04-08T00:50:00,14.53585185
2020-04-08T01:00:00,14.62848704
2020-04-08T01:10:00,14.64124167
2020-04-08T01:20:00,14.5999463
2020-04-08T01:30:00,14.64312778
2020-04-08T01:40:00,15.4409713
2020-04-08T01:50:00,14.68505
2020-04-08T02:00:00,14.60736574
2020-04-08T02:10:00,14.62580648
2020-04-08T02:20:00,14.57532593
2020-04-08T02:30:00,14.57882222
2020-04-08T02:40:00,14.56392037
2020-04-08T02:50:00,14.58673148
2020-04-08T03:00:00,14.61925278
2020-04-08T03:10:00,14.60766852
2020-04-08T03:20:00,14.58002407
2020-04-08T03:30:00,14.59752685
2020-04-08T03:40:00,14.71843333
2020-04-08T03:50:00,15.31037222
2020-04-08T04:00:00,14.51801574
2020-04-08T04:10:00,14.59258241
2020-04-08T04:20:00,15.41725463
2020-04-08T04:30:00,14.6481537
2020-04-08T04:40:00,14.66043796
2020-04-08T04:50:00,14.53368056
2020-04-08T05:00:00,14.55210741
2020-04-08T05:10:00,14.4828787
2020-04-08T05:20:00,14.62112407
2020-04-08T05:30:00,14.5965287
2020-04-08T05:40:00,14.638225
2020-04-08T05:50:00,15.45230185
2020-04-08T06:00:00,14.6972287
2020-04-08T06:10:00,14.63776481
2020-04-08T06:20:00,14.72109815
2020-04-08T06:30:00,14.58298796
2020-04-08T06:40:00,14.60630556
2020-04-08T06:50:00,14.68694074
2020-04-08T07:00:00,14.54407222
2020-04-08T07:10:00,14.59934352
2020-04-08T07:20:00,14.57815463
2020-04-08T07:30:00,14.42280648
2020-04-08T07:40:00,14.59810463
2020-04-08T07:50:00,14.59292593
2020-04-08T08:00:00,14.51569444
2020-04-08T08:10:00,14.68288241
2020-04-08T08:20:00,14.73768704
2020-04-08T08:30:00,14.49271481
2020-04-08T08:40:00,14.60938981
2020-04-08T08:50:00,14.59978704
2020-04-08T09:00:00,14.61429722
2020-04-08T09:10:00,14.61433981
2020-04-08T09:20:00,14.57371389
2020-04-08T09:30:00,14.58951204
2020-04-08T09:40:00,15.49034167
2020-04-08T09:50:00,14.86198148
2020-04-08T10:00:00,14.69137593
2020-04-08T10:10:00,14.69802315
2020-04-08T10:20:00,15.81397685
2020-04-08T10:30:00,14.5813037
2020-04-08T10:40:00,15.0232037
2020-04-08T10:50:00,14.51933704
2020-04-08T11:00:00,14.54221667
2020-04-08T11:10:00,14.61133426
2020-04-08T11:20:00,14.55810926
2020-04-08T11:30:00,14.67360833
2020-04-08T11:40:00,14.62973148
2020-04-08T11:50:00,14.72923889
2020-04-08T12:00:00,14.52189907
2020-04-08T12:10:00,15.25606667
2020-04-08T12:20:00,14.71404722
2020-04-08T12:30:00,15.2216287
2020-04-08T12:40:00,14.65519444
2020-04-08T12:50:00,15.44833796
2020-04-08T13:00:00,14.46994074
2020-04-08T13:10:00,14.77000648
2020-04-08T13:20:00,14.65831204
2020-04-08T13:30:00,14.6130037
2020-04-08T13:40:00,14.59152593
2020-04-08T13:50:00,14.67023241
2020-04-08T14:00:00,14.61848611
2020-04-08T14:10:00,14.62951574
2020-04-08T14:20:00,14.59167407
2020-04-08T14:30:00,14.63025
2020-04-08T14:40:00,14.62045463
2020-04-08T14:50:00,14.54122407
2020-04-08T15:00:00,14.65329259
2020-04-08T15:10:00,14.93076111
2020-04-08T15:20:00,14.60144259
2020-04-08T15:30:00,14.6499037
2020-04-08T15:40:00,14.58388241
2020-04-08T15:50:00,15.08664444
2020-04-08T16:00:00,14.56782222
2020-04-08T16:10:00,16.25113148
2020-04-08T16:20:00,18.38821481
2020-04-08T16:30:00,19.27873519
2020-04-08T16:40:00,17.13098704
2020-04-08T16:50:00,18.1103287
2020-04-08T17:00:00,18.36370185
2020-04-08T17:10:00,15.97160185
2020-04-08T17:20:00,16.58744907
2020-04-08T17:30:00,16.00485463
2020-04-08T17:40:00,16.07718056
2020-04-08T17:50:00,15.97573704
2020-04-08T18:00:00,16.12110185
2020-04-08T18:10:00,16.1111963
2020-04-08T18:20:00,16.05362407
2020-04-08T18:30:00,16.13955556
2020-04-08T18:40:00,16.72151481
2020-04-08T18:50:00,16.02338981
2020-04-08T19:00:00,16.04275648
2020-04-08T19:10:00,16.04896389
2020-04-08T19:20:00,16.17128241
2020-04-08T19:30:00,16.02384815
2020-04-08T19:40:00,16.09070648
2020-04-08T19:50:00,15.99376852
2020-04-08T20:00:00,16.06106389
2020-04-08T20:10:00,15.98541481
2020-04-08T20:20:00,15.96942315
2020-04-08T20:30:00,16.03618611
2020-04-08T20:40:00,16.13618704
2020-04-08T20:50:00,16.08674074
2020-04-08T21:00:00,15.37368148
2020-04-08T21:10:00,15.35106111
2020-04-08T21:20:00,15.57608611
2020-04-08T21:30:00,15.80015556
2020-04-08T21:40:00,14.71053333
2020-04-08T21:50:00,15.17407037
2020-04-08T22:00:00,16.0473787
2020-04-08T22:10:00,15.24996458
2020-04-08T22:20:00,15.45457187
2020-04-08T22:30:00,15.5604125
2020-04-08T22:40:00,15.22323437
2020-04-08T22:50:00,15.31545729
2020-04-08T23:00:00,15.22554687
2020-04-08T23:10:00,15.81433229
2020-04-08T23:20:00,15.38822292
2020-04-08T23:30:00,15.33357188
2020-04-08T23:40:00,15.15672083
2020-04-08T23:50:00,15.26385417
2020-04-09T00:00:00,15.08744896
2020-04-09T00:10:00,15.23827708
2020-04-09T00:20:00,15.13441875
2020-04-09T00:30:00,15.32512188
2020-04-09T00:40:00,16.08310521
2020-04-09T00:50:00,16.09552604
2020-04-09T01:00:00,15.18472188
2020-04-09T01:10:00,15.29965729
2020-04-09T01:20:00,15.28752604
2020-04-09T01:30:00,15.21957188
2020-04-09T01:40:00,15.24665625
2020-04-09T01:50:00,16.2476375
2020-04-09T02:00:00,15.16442292
2020-04-09T02:10:00,15.36605208
2020-04-09T02:20:00,15.28068854
2020-04-09T02:30:00,15.31618646
2020-04-09T02:40:00,15.34090625
2020-04-09T02:50:00,15.20221875
2020-04-09T03:00:00,16.07011458
2020-04-09T03:10:00,15.13608333
2020-04-09T03:20:00,15.11398854
2020-04-09T03:30:00,15.08397604
2020-04-09T03:40:00,15.39089792
2020-04-09T03:50:00,15.27040625
2020-04-09T04:00:00,15.23009167
2020-04-09T04:10:00,15.19511146
2020-04-09T04:20:00,15.13700521
2020-04-09T04:30:00,15.25023125
2020-04-09T04:40:00,16.32033646
2020-04-09T04:50:00,15.27941563
2020-04-09T05:00:00,15.34343542
2020-04-09T05:10:00,15.69920417
2020-04-09T05:20:00,15.20222083
2020-04-09T05:30:00,16.34714375
2020-04-09T05:40:00,16.62012813
2020-04-09T05:50:00,15.77973854
2020-04-09T06:00:00,15.28766458
2020-04-09T06:10:00,15.16522604
2020-04-09T06:20:00,15.14049271
2020-04-09T06:30:00,14.96654271
2020-04-09T06:40:00,14.63218229
2020-04-09T06:50:00,14.90056875
2020-04-09T07:00:00,16.63155937
2020-04-09T07:10:00,14.49257813
2020-04-09T07:20:00,14.74456979
2020-04-09T07:30:00,14.69728542
2020-04-09T07:40:00,15.25270208
2020-04-09T07:50:00,16.56856563
2020-04-09T08:00:00,14.90205625
2020-04-09T08:10:00,14.66128646
2020-04-09T08:20:00,14.46019167
2020-04-09T08:30:00,14.58838021
2020-04-09T08:40:00,14.56190938
2020-04-09T08:50:00,14.48260729
2020-04-09T09:00:00,14.36972188
2020-04-09T09:10:00,14.71301667
2020-04-09T09:20:00,15.33135
2020-04-09T09:30:00,15.71639479
2020-04-09T09:40:00,15.1145625
2020-04-09T09:50:00,14.52803229
2020-04-09T10:00:00,14.5300125
2020-04-09T10:10:00,14.72006562
2020-04-09T10:20:00,15.66336354
2020-04-09T10:30:00,14.43265417
2020-04-09T10:40:00,14.59501667
2020-04-09T10:50:00,14.45454792
2020-04-09T11:00:00,14.61229583
2020-04-09T11:10:00,15.31714479
2020-04-09T11:20:00,15.10998646
2020-04-09T11:30:00,14.42533542
2020-04-09T11:40:00,15.44931354
2020-04-09T11:50:00,14.74024479
2020-04-09T12:00:00,14.59402917
2020-04-09T12:10:00,14.85163958
2020-04-09T12:20:00,14.55465104
2020-04-09T12:30:00,15.57829688
2020-04-09T12:40:00,14.64075417
2020-04-09T12:50:00,14.65813125
2020-04-09T13:00:00,14.5957375
2020-04-09T13:10:00,14.51179167
2020-04-09T13:20:00,15.22346979
2020-04-09T13:30:00,14.73444792
2020-04-09T13:40:00,14.67791146
2020-04-09T13:50:00,14.68362292
2020-04-09T14:00:00,15.30304167
2020-04-09T14:10:00,14.58502917
2020-04-09T14:20:00,15.53067396
2020-04-09T14:30:00,14.58111458
2020-04-09T14:40:00,14.69046354
2020-04-09T14:50:00,15.80657917
2020-04-09T15:00:00,18.70538229
2020-04-09T15:10:00,19.88514688
2020-04-09T15:20:00,19.41218125
2020-04-09T15:30:00,18.10162813
2020-04-09T15:40:00,17.77683229
2020-04-09T15:50:00,19.16501354
2020-04-09T16:00:00,19.14934479
2020-04-09T16:10:00,18.68726771
2020-04-09T16:20:00,18.66911875
2020-04-09T16:30:00,17.79141458
2020-04-09T16:40:00,17.80387083
2020-04-09T16:50:00,17.8840625
2020-04-09T17:00:00,18.95278646
2020-04-09T17:10:00,18.36502292
2020-04-09T17:20:00,18.49702083
2020-04-09T17:30:00,18.27975
2020-04-09T17:40:00,17.65613021
2020-04-09T17:50:00,17.78899063
2020-04-09T18:00:00,18.79460208
2020-04-09T18:10:00,17.79768125
2020-04-09T18:20:00,18.23165313
2020-04-09T18:30:00,17.76323542
2020-04-09T18:40:00,17.80514896
2020-04-09T18:50:00,18.82181042
2020-04-09T19:00:00,17.72906771
2020-04-09T19:10:00,18.15276146
2020-04-09T19:20:00,17.91561563
2020-04-09T19:30:00,18.49188333
2020-04-09T19:40:00,18.28786771
2020-04-09T19:50:00,18.63855
2020-04-09T20:00:00,18.25855833
2020-04-09T20:10:00,19.83878646
2020-04-09T20:20:00,19.54025729
2020-04-09T20:30:00,19.80911667
2020-04-09T20:40:00,20.18526667
2020-04-09T20:50:00,18.65354375
2020-04-09T21:00:00,17.76632708
2020-04-09T21:10:00,18.25147292
2020-04-09T21:20:00,17.86877917
2020-04-09T21:30:00,18.74806146
2020-04-09T21:40:00,18.31062708
2020-04-09T21:50:00,19.34374687
2020-04-09T22:00:00,18.37881042
2020-04-09T22:10:00,17.77672604
2020-04-09T22:20:00,18.58704896
2020-04-09T22:30:00,17.80037292
2020-04-09T22:40:00,17.9327125
2020-04-09T22:50:00,18.68955833
2020-04-09T23:00:00,18.30852604
2020-04-09T23:10:00,18.65198333
2020-04-09T23:20:00,17.65246667
2020-04-09T23:30:00,18.3418375
2020-04-09T23:40:00,18.60879271
2020-04-09T23:50:00,17.91685937
2020-04-10T00:00:00,17.72745521
2020-04-10T00:10:00,17.88844375
2020-04-10T00:20:00,18.66462813
2020-04-10T00:30:00,17.75112708
2020-04-10T00:40:00,18.01733854
2020-04-10T00:50:00,18.24845313
2020-04-10T01:00:00,18.14722917
2020-04-10T01:10:00,18.90377396
2020-04-10T01:20:00,18.53388646
2020-04-10T01:30:00,18.21813438
2020-04-10T01:40:00,17.62413542
2020-04-10T01:50:00,17.82703437
2020-04-10T02:00:00,17.66413958
2020-04-10T02:10:00,17.65062917
2020-04-10T02:20:00,18.06756667
2020-04-10T02:30:00,18.06510833
2020-04-10T02:40:00,18.305525
2020-04-10T02:50:00,18.04756875
2020-04-10T03:00:00,18.429725
2020-04-10T03:10:00,18.14275313
2020-04-10T03:20:00,20.18637396
2020-04-10T03:30:00,18.37043958
2020-04-10T03:40:00,17.71639271
2020-04-10T03:50:00,18.17785313
2020-04-10T04:00:00,17.86427188
2020-04-10T04:10:00,18.33355104
2020-04-10T04:20:00,18.32834271
2020-04-10T04:30:00,18.47061771
2020-04-10T04:40:00,17.79147917
2020-04-10T04:50:00,19.25387083
2020-04-10T05:00:00,18.96420521
2020-04-10T05:10:00,18.20535104
2020-04-10T05:20:00,17.8847375
2020-04-10T05:30:00,17.73019271
2020-04-10T05:40:00,18.87246354
2020-04-10T05:50:00,17.83928958
2020-04-10T06:00:00,18.78285417
2020-04-10T06:10:00,19.11577708
2020-04-10T06:20:00,17.80180625
2020-04-10T06:30:00,18.96866458
2020-04-10T06:40:00,17.74382604
2020-04-10T06:50:00,17.66641979
2020-04-10T07:00:00,18.97488854
2020-04-10T07:10:00,17.69467813
2020-04-10T07:20:00,18.4512125
2020-04-10T07:30:00,17.748025
2020-04-10T07:40:00,18.98262604
2020-04-10T07:50:00,18.41569375
2020-04-10T08:00:00,17.71682396
2020-04-10T08:10:00,18.40029896
2020-04-10T08:20:00,18.09239375
2020-04-10T08:30:00,18.55851458
2020-04-10T08:40:00,18.94739167
2020-04-10T08:50:00,19.00604479
2020-04-10T09:00:00,17.906825
2020-04-10T09:10:00,18.78392083
2020-04-10T09:20:00,18.92675729
2020-04-10T09:30:00,17.82889375
2020-04-10T09:40:00,18.91693437
2020-04-10T09:50:00,19.07465937
2020-04-10T10:00:00,18.88205521
2020-04-10T10:10:00,17.91598646
2020-04-10T10:20:00,17.73685521
2020-04-10T10:30:00,19.28165729
2020-04-10T10:40:00,17.97556146
2020-04-10T10:50:00,17.85858229
2020-04-10T11:00:00,18.26679167
2020-04-10T11:10:00,18.47033854
2020-04-10T11:20:00,19.09360313
2020-04-10T11:30:00,17.89354479
2020-04-10T11:40:00,17.76757708
2020-04-10T11:50:00,19.28083438
2020-04-10T12:00:00,17.67119479
2020-04-10T12:10:00,18.7549875
2020-04-10T12:20:00,18.77039792
2020-04-10T12:30:00,19.32494167
2020-04-10T12:40:00,17.92338438
2020-04-10T12:50:00,17.98543021
2020-04-10T13:00:00,19.02014063
2020-04-10T13:10:00,17.82765521
2020-04-10T13:20:00,18.53031042
2020-04-10T13:30:00,18.5563
2020-04-10T13:40:00,18.58404167
2020-04-10T13:50:00,18.63346979
2020-04-10T14:00:00,19.37096979
2020-04-10T14:10:00,17.77785104
2020-04-10T14:20:00,17.70604583
2020-04-10T14:30:00,17.95247292
2020-04-10T14:40:00,18.29456979
2020-04-10T14:50:00,18.75801979
2020-04-10T15:00:00,18.09275
2020-04-10T15:10:00,18.86611146
2020-04-10T15:20:00,20.58531458
2020-04-10T15:30:00,19.90862396
2020-04-10T15:40:00,20.07469167
2020-04-10T15:50:00,18.06713229
2020-04-10T16:00:00,19.80445833
2020-04-10T16:10:00,18.22480625
2020-04-10T16:20:00,18.21401979
2020-04-10T16:30:00,19.00546667
2020-04-10T16:40:00,18.22955833
2020-04-10T16:50:00,18.45628021
2020-04-10T17:00:00,18.48978646
2020-04-10T17:10:00,19.30673229
2020-04-10T17:20:00,18.35539271
2020-04-10T17:30:00,17.70080313
2020-04-10T17:40:00,17.86878542
2020-04-10T17:50:00,19.59233646
2020-04-10T18:00:00,18.15134688
2020-04-10T18:10:00,17.6359125
2020-04-10T18:20:00,18.24382708
2020-04-10T18:30:00,17.76114687
2020-04-10T18:40:00,17.87810208
2020-04-10T18:50:00,18.14185521
2020-04-10T19:00:00,18.39833437
2020-04-10T19:10:00,18.54800208
2020-04-10T19:20:00,18.42492292
2020-04-10T19:30:00,17.82404375
2020-04-10T19:40:00,21.61908854
2020-04-10T19:50:00,19.14442396
2020-04-10T20:00:00,19.6963875
2020-04-10T20:10:00,20.29683125
2020-04-10T20:20:00,20.31369688
2020-04-10T20:30:00,19.07606042
2020-04-10T20:40:00,17.88423035
2020-04-10T20:50:00,21.03413981
2020-04-10T21:00:00,18.61854815
2020-04-10T21:10:00,17.70553426
2020-04-10T21:20:00,17.65163056
2020-04-10T21:30:00,17.88862222
2020-04-10T21:40:00,17.71708426
2020-04-10T21:50:00,18.0314213
2020-04-10T22:00:00,17.7007963
2020-04-10T22:10:00,18.92338519
2020-04-10T22:20:00,17.73449352
2020-04-10T22:30:00,19.15490833
2020-04-10T22:40:00,17.66443148
2020-04-10T22:50:00,19.27968889
2020-04-10T23:00:00,17.66749907
2020-04-10T23:10:00,17.87531019
2020-04-10T23:20:00,17.53016111
2020-04-10T23:30:00,17.71886481
2020-04-10T23:40:00,17.82256481
2020-04-10T23:50:00,17.55529661
